,age,education,default,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,y
2152,29.0,secondary,no,0.0,no,no,jul,58.0,1.0,-1.0,0.0,unknown,no
2153,43.0,primary,no,255.0,yes,no,jul,180.0,1.0,-1.0,0.0,unknown,no
2154,36.0,secondary,no,63.0,yes,no,jun,56.0,8.0,-1.0,0.0,unknown,no
2155,34.0,primary,no,712.0,yes,no,jun,326.0,3.0,-1.0,0.0,unknown,no
2156,29.0,secondary,no,57.0,yes,no,jul,342.0,9.0,-1.0,0.0,unknown,no
2157,57.0,secondary,no,523.0,no,yes,feb,49.0,6.0,-1.0,0.0,unknown,no
2158,43.0,tertiary,no,422.0,no,no,aug,110.0,1.0,-1.0,0.0,unknown,no
2159,33.0,secondary,no,386.0,no,no,nov,253.0,1.0,92.0,4.0,failure,yes
2160,60.0,tertiary,no,3387.0,no,no,aug,636.0,2.0,-1.0,0.0,unknown,no
2161,51.0,primary,no,260.0,no,no,aug,137.0,2.0,-1.0,0.0,unknown,no
2162,40.0,secondary,no,-1.0,no,no,jul,173.0,1.0,-1.0,0.0,unknown,no
2163,51.0,secondary,no,1490.0,yes,no,jul,227.0,2.0,-1.0,0.0,unknown,no
2164,38.0,secondary,no,497.0,yes,yes,may,88.0,5.0,-1.0,0.0,unknown,no
2165,35.0,secondary,no,1707.0,yes,no,jun,426.0,3.0,-1.0,0.0,unknown,no
2166,47.0,secondary,no,826.0,yes,no,nov,195.0,3.0,112.0,8.0,other,no
2167,45.0,primary,no,907.0,no,no,aug,230.0,8.0,-1.0,0.0,unknown,no
2168,40.0,secondary,no,1836.0,yes,no,may,750.0,2.0,-1.0,0.0,unknown,yes
2169,29.0,secondary,no,404.0,no,no,jan,413.0,3.0,-1.0,0.0,unknown,no
2170,52.0,tertiary,no,907.0,yes,no,jun,104.0,2.0,-1.0,0.0,unknown,no
2171,26.0,secondary,no,18.0,yes,yes,may,138.0,1.0,-1.0,0.0,unknown,no
2172,31.0,primary,no,-495.0,yes,no,may,334.0,2.0,-1.0,0.0,unknown,no
2173,55.0,unknown,no,1210.0,yes,no,may,868.0,1.0,-1.0,0.0,unknown,no
2174,35.0,secondary,no,819.0,yes,no,jul,102.0,14.0,-1.0,0.0,unknown,no
2175,56.0,tertiary,no,442.0,no,no,may,77.0,3.0,-1.0,0.0,unknown,no
2176,28.0,secondary,no,-46.0,yes,no,sep,199.0,1.0,92.0,14.0,success,yes
2177,27.0,secondary,no,671.0,yes,no,may,332.0,2.0,-1.0,0.0,unknown,no
2178,30.0,secondary,no,371.0,no,no,aug,124.0,2.0,-1.0,0.0,unknown,no
2179,51.0,tertiary,no,-3.0,no,no,aug,91.0,9.0,-1.0,0.0,unknown,no
2180,33.0,secondary,no,11.0,yes,no,may,104.0,3.0,-1.0,0.0,unknown,no
2181,32.0,secondary,no,33.0,yes,no,may,125.0,1.0,368.0,4.0,failure,no
2182,43.0,secondary,no,104.0,yes,no,jul,635.0,3.0,-1.0,0.0,unknown,yes
2183,46.0,primary,no,174.0,no,yes,jul,90.0,1.0,-1.0,0.0,unknown,no
2184,32.0,tertiary,no,3107.0,yes,yes,jul,310.0,1.0,-1.0,0.0,unknown,no
2185,40.0,secondary,no,1438.0,yes,no,may,207.0,1.0,351.0,2.0,failure,no
2186,39.0,secondary,no,1367.0,no,no,jun,43.0,1.0,-1.0,0.0,unknown,no
2187,51.0,primary,no,-11.0,no,no,jul,126.0,4.0,-1.0,0.0,unknown,no
2188,46.0,secondary,no,1693.0,yes,no,jan,137.0,1.0,97.0,1.0,success,no
2189,43.0,primary,no,778.0,yes,yes,may,284.0,5.0,-1.0,0.0,unknown,no
2190,36.0,tertiary,no,837.0,no,no,aug,68.0,6.0,-1.0,0.0,unknown,no
2191,48.0,tertiary,no,363.0,no,no,nov,67.0,1.0,-1.0,0.0,unknown,no
2192,,secondary,no,236.0,yes,yes,may,8.0,2.0,-1.0,0.0,unknown,no
2193,39.0,unknown,no,0.0,yes,no,may,62.0,1.0,-1.0,0.0,unknown,no
2194,47.0,tertiary,no,-50.0,no,yes,jul,175.0,1.0,-1.0,0.0,unknown,no
2195,23.0,primary,no,4.0,yes,no,may,395.0,2.0,-1.0,0.0,unknown,yes
2196,54.0,tertiary,no,26306.0,yes,no,feb,27.0,1.0,84.0,3.0,failure,no
2197,38.0,secondary,no,46.0,yes,yes,may,195.0,1.0,-1.0,0.0,unknown,no
2198,33.0,secondary,no,575.0,no,yes,feb,254.0,2.0,-1.0,0.0,unknown,no
2199,35.0,secondary,no,148.0,no,yes,jul,199.0,1.0,-1.0,0.0,unknown,no
2200,52.0,secondary,no,431.0,no,no,aug,73.0,17.0,-1.0,0.0,unknown,no
2201,25.0,tertiary,no,777.0,yes,no,may,351.0,1.0,-1.0,0.0,unknown,no
2202,29.0,tertiary,no,199.0,yes,yes,may,1689.0,4.0,-1.0,0.0,unknown,yes
2203,35.0,tertiary,no,3552.0,no,no,nov,267.0,1.0,-1.0,0.0,unknown,no
2204,49.0,secondary,no,47.0,no,no,may,234.0,2.0,-1.0,0.0,unknown,no
2205,41.0,secondary,no,3823.0,no,no,apr,234.0,10.0,-1.0,0.0,unknown,no
2206,32.0,tertiary,no,138.0,no,no,aug,94.0,4.0,-1.0,0.0,unknown,no
2207,29.0,secondary,no,1117.0,yes,no,may,77.0,2.0,-1.0,0.0,unknown,no
2208,28.0,secondary,no,1325.0,yes,no,may,242.0,1.0,-1.0,0.0,unknown,no
2209,59.0,secondary,no,0.0,no,no,jul,247.0,4.0,-1.0,0.0,unknown,no
2210,34.0,tertiary,no,4343.0,no,no,jun,85.0,4.0,-1.0,0.0,unknown,no
2211,55.0,tertiary,no,1598.0,no,no,aug,607.0,4.0,-1.0,0.0,unknown,no
2212,34.0,tertiary,no,3301.0,yes,no,jun,485.0,2.0,227.0,4.0,failure,yes
2213,24.0,secondary,no,822.0,no,no,oct,184.0,1.0,91.0,2.0,failure,yes
2214,42.0,secondary,no,-280.0,yes,no,may,258.0,1.0,-1.0,0.0,unknown,no
2215,34.0,unknown,no,1534.0,yes,no,apr,156.0,1.0,147.0,7.0,other,no
2216,34.0,secondary,no,1671.0,no,no,may,160.0,1.0,-1.0,0.0,unknown,no
2217,51.0,tertiary,no,2007.0,no,no,jun,1021.0,1.0,-1.0,0.0,unknown,no
2218,58.0,primary,no,0.0,yes,no,jul,5.0,25.0,-1.0,0.0,unknown,no
2219,44.0,secondary,no,2776.0,yes,no,jan,701.0,1.0,-1.0,0.0,unknown,yes
2220,33.0,secondary,no,139.0,yes,yes,may,732.0,2.0,291.0,5.0,failure,yes
2221,34.0,tertiary,no,573.0,no,no,aug,122.0,1.0,-1.0,0.0,unknown,no
2222,34.0,secondary,no,475.0,yes,no,may,559.0,1.0,-1.0,0.0,unknown,no
2223,42.0,secondary,no,47.0,yes,yes,may,141.0,1.0,-1.0,0.0,unknown,no
2224,46.0,tertiary,no,2154.0,yes,no,jul,87.0,4.0,-1.0,0.0,unknown,no
2225,31.0,tertiary,no,96.0,no,no,feb,577.0,1.0,-1.0,0.0,unknown,no
2226,39.0,tertiary,no,83.0,yes,no,jul,193.0,2.0,-1.0,0.0,unknown,no
2227,34.0,tertiary,no,6766.0,no,no,aug,210.0,5.0,-1.0,0.0,unknown,no
2228,47.0,secondary,no,3973.0,no,no,aug,732.0,2.0,-1.0,0.0,unknown,no
2229,42.0,secondary,no,372.0,yes,yes,may,121.0,2.0,-1.0,0.0,unknown,no
2230,48.0,secondary,no,-552.0,no,yes,nov,150.0,2.0,-1.0,0.0,unknown,no
2231,30.0,tertiary,no,48.0,no,no,nov,140.0,1.0,-1.0,0.0,unknown,no
2232,38.0,secondary,no,7696.0,yes,no,nov,386.0,2.0,-1.0,0.0,unknown,no
2233,24.0,secondary,no,4500.0,yes,no,may,733.0,2.0,-1.0,0.0,unknown,yes
2234,34.0,secondary,no,1.0,yes,no,nov,108.0,1.0,-1.0,0.0,unknown,no
2235,46.0,tertiary,no,46.0,no,yes,nov,80.0,1.0,152.0,1.0,failure,no
2236,32.0,secondary,yes,-18.0,yes,no,may,155.0,3.0,-1.0,0.0,unknown,no
2237,46.0,secondary,no,451.0,yes,yes,may,389.0,4.0,-1.0,0.0,unknown,no
2238,26.0,tertiary,no,479.0,yes,no,feb,133.0,3.0,-1.0,0.0,unknown,no
2239,42.0,secondary,no,0.0,yes,no,nov,328.0,6.0,-1.0,0.0,unknown,no
2240,50.0,secondary,no,1130.0,yes,no,jul,119.0,2.0,-1.0,0.0,unknown,no
2241,41.0,primary,no,389.0,yes,no,jun,87.0,6.0,-1.0,0.0,unknown,no
2242,34.0,secondary,no,10.0,no,yes,nov,162.0,1.0,173.0,3.0,failure,no
2243,32.0,secondary,no,401.0,yes,no,may,294.0,2.0,-1.0,0.0,unknown,no
2244,58.0,tertiary,no,145.0,yes,yes,jul,128.0,2.0,-1.0,0.0,unknown,no
2245,45.0,secondary,no,115.0,yes,no,may,108.0,1.0,-1.0,0.0,unknown,no
2246,28.0,secondary,no,89.0,yes,yes,feb,172.0,2.0,-1.0,0.0,unknown,no
2247,35.0,secondary,no,94.0,yes,yes,may,208.0,5.0,-1.0,0.0,unknown,no
2248,39.0,secondary,no,1438.0,yes,no,may,212.0,2.0,-1.0,0.0,unknown,no
2249,49.0,tertiary,no,780.0,no,no,nov,148.0,1.0,871.0,2.0,failure,no
2250,50.0,tertiary,no,207.0,yes,no,feb,99.0,1.0,-1.0,0.0,unknown,no
2251,37.0,tertiary,no,238.0,no,no,feb,185.0,1.0,92.0,1.0,success,yes
2252,45.0,primary,no,2433.0,no,no,aug,133.0,2.0,-1.0,0.0,unknown,no
2253,30.0,secondary,no,1924.0,no,no,feb,170.0,1.0,-1.0,0.0,unknown,no
2254,48.0,tertiary,no,-471.0,yes,no,may,668.0,7.0,-1.0,0.0,unknown,no
2255,36.0,tertiary,no,1531.0,yes,no,may,81.0,3.0,170.0,1.0,failure,no
2256,41.0,secondary,no,764.0,no,no,jun,230.0,2.0,-1.0,0.0,unknown,no
2257,55.0,secondary,no,383.0,no,no,may,287.0,1.0,-1.0,0.0,unknown,no
2258,70.0,primary,no,3782.0,no,no,mar,618.0,1.0,-1.0,0.0,unknown,no
2259,41.0,tertiary,no,326.0,yes,no,may,788.0,1.0,-1.0,0.0,unknown,yes
2260,47.0,secondary,no,691.0,no,no,feb,285.0,6.0,-1.0,0.0,unknown,no
2261,34.0,secondary,no,0.0,no,no,aug,163.0,2.0,-1.0,0.0,unknown,no
2262,33.0,tertiary,no,99.0,no,no,jul,159.0,1.0,-1.0,0.0,unknown,no
2263,58.0,secondary,no,502.0,yes,no,may,197.0,2.0,370.0,3.0,failure,no
2264,51.0,tertiary,no,-15.0,no,no,jul,212.0,2.0,-1.0,0.0,unknown,no
2265,45.0,tertiary,no,1929.0,yes,no,may,44.0,15.0,-1.0,0.0,unknown,no
2266,55.0,secondary,no,0.0,no,no,sep,180.0,2.0,238.0,3.0,success,no
2267,30.0,primary,no,185.0,no,no,jun,11.0,1.0,-1.0,0.0,unknown,no
2268,33.0,secondary,no,-424.0,yes,no,may,863.0,1.0,-1.0,0.0,unknown,no
2269,27.0,secondary,no,0.0,yes,no,may,388.0,7.0,-1.0,0.0,unknown,no
2270,59.0,secondary,no,319.0,yes,no,may,143.0,3.0,-1.0,0.0,unknown,no
2271,34.0,tertiary,no,171.0,yes,no,may,191.0,1.0,294.0,1.0,failure,no
2272,47.0,tertiary,no,-1148.0,yes,yes,may,62.0,2.0,-1.0,0.0,unknown,no
2273,44.0,primary,no,-11.0,yes,no,may,13.0,1.0,-1.0,0.0,unknown,no
2274,35.0,secondary,no,0.0,yes,no,may,1073.0,1.0,-1.0,0.0,unknown,yes
2275,45.0,tertiary,no,-206.0,yes,no,may,337.0,2.0,-1.0,0.0,unknown,no
2276,42.0,primary,no,704.0,yes,yes,jul,88.0,10.0,-1.0,0.0,unknown,no
2277,38.0,secondary,no,1931.0,no,no,jun,167.0,1.0,298.0,10.0,other,no
2278,34.0,secondary,no,943.0,no,no,aug,96.0,4.0,-1.0,0.0,unknown,no
2279,35.0,secondary,no,327.0,yes,no,apr,537.0,3.0,-1.0,0.0,unknown,no
2280,29.0,secondary,no,-105.0,yes,no,may,5.0,3.0,-1.0,0.0,unknown,no
2281,58.0,secondary,no,983.0,no,no,aug,139.0,1.0,-1.0,0.0,unknown,no
2282,44.0,primary,no,787.0,yes,no,may,570.0,2.0,-1.0,0.0,unknown,no
2283,45.0,tertiary,no,0.0,yes,no,jul,100.0,3.0,-1.0,0.0,unknown,no
2284,43.0,secondary,no,3060.0,yes,no,may,253.0,2.0,-1.0,0.0,unknown,no
2285,44.0,secondary,no,5780.0,yes,no,apr,525.0,2.0,-1.0,0.0,unknown,no
2286,30.0,secondary,no,790.0,no,no,aug,696.0,3.0,-1.0,0.0,unknown,no
2287,38.0,tertiary,no,1449.0,no,no,may,535.0,6.0,-1.0,0.0,unknown,no
2288,50.0,secondary,no,1412.0,no,no,aug,131.0,3.0,-1.0,0.0,unknown,no
2289,21.0,secondary,no,681.0,no,no,aug,6.0,1.0,-1.0,0.0,unknown,no
2290,38.0,tertiary,no,228.0,yes,no,feb,105.0,1.0,-1.0,0.0,unknown,no
2291,42.0,secondary,no,0.0,no,no,jun,370.0,1.0,-1.0,0.0,unknown,no
2292,45.0,tertiary,no,2087.0,no,no,aug,29.0,14.0,-1.0,0.0,unknown,no
2293,34.0,secondary,no,2.0,yes,yes,may,184.0,1.0,167.0,6.0,failure,no
2294,48.0,secondary,no,197.0,no,yes,feb,47.0,2.0,222.0,3.0,other,no
2295,34.0,secondary,no,0.0,no,yes,jul,193.0,4.0,-1.0,0.0,unknown,no
2296,32.0,secondary,no,1905.0,yes,no,jul,709.0,2.0,-1.0,0.0,unknown,yes
2297,35.0,tertiary,no,118.0,no,no,aug,358.0,2.0,-1.0,0.0,unknown,no
2298,39.0,tertiary,no,2644.0,yes,no,may,253.0,1.0,-1.0,0.0,unknown,no
2299,36.0,tertiary,no,16430.0,yes,no,jun,197.0,3.0,-1.0,0.0,unknown,no
2300,35.0,,no,13.0,no,no,aug,94.0,2.0,-1.0,0.0,unknown,no
2301,57.0,secondary,no,14.0,no,yes,jul,445.0,2.0,-1.0,0.0,unknown,no
2302,28.0,secondary,no,769.0,yes,no,may,153.0,1.0,371.0,2.0,failure,no
2303,43.0,unknown,no,3485.0,no,no,jun,113.0,1.0,-1.0,0.0,unknown,no
2304,57.0,secondary,no,139.0,no,no,aug,80.0,1.0,-1.0,0.0,unknown,no
2305,34.0,secondary,no,202.0,yes,no,may,318.0,1.0,-1.0,0.0,unknown,no
2306,36.0,tertiary,no,6.0,yes,no,jan,100.0,1.0,435.0,1.0,failure,no
2307,47.0,tertiary,no,2515.0,no,no,jun,40.0,3.0,-1.0,0.0,unknown,no
2308,36.0,tertiary,no,5195.0,yes,no,jun,55.0,25.0,-1.0,0.0,unknown,no
2309,33.0,tertiary,no,2098.0,no,no,nov,67.0,1.0,-1.0,0.0,unknown,no
2310,57.0,tertiary,no,320.0,no,no,aug,76.0,2.0,-1.0,0.0,unknown,no
2311,57.0,tertiary,no,3431.0,yes,no,may,73.0,1.0,-1.0,0.0,unknown,no
2312,34.0,secondary,no,50.0,yes,no,may,89.0,2.0,-1.0,0.0,unknown,no
2313,51.0,tertiary,no,370.0,yes,no,aug,109.0,3.0,-1.0,0.0,unknown,no
2314,54.0,primary,no,-182.0,no,no,jul,98.0,1.0,-1.0,0.0,unknown,no
2315,52.0,tertiary,no,1623.0,yes,no,jun,21.0,17.0,-1.0,0.0,unknown,no
2316,43.0,tertiary,no,13342.0,yes,no,nov,465.0,1.0,-1.0,0.0,unknown,no
2317,58.0,primary,no,6570.0,no,no,jul,106.0,3.0,-1.0,0.0,unknown,no
2318,53.0,secondary,no,225.0,yes,no,apr,304.0,1.0,340.0,1.0,failure,no
2319,44.0,secondary,no,-665.0,no,no,jul,342.0,3.0,-1.0,0.0,unknown,no
2320,29.0,tertiary,no,0.0,no,no,may,16.0,25.0,-1.0,0.0,unknown,no
2321,27.0,secondary,no,54.0,yes,no,may,543.0,2.0,-1.0,0.0,unknown,yes
2322,35.0,primary,no,46.0,no,no,jul,338.0,3.0,-1.0,0.0,unknown,no
2323,40.0,secondary,no,2.0,no,no,aug,197.0,5.0,-1.0,0.0,unknown,no
2324,34.0,secondary,no,103.0,yes,yes,may,956.0,2.0,-1.0,0.0,unknown,no
2325,38.0,secondary,no,883.0,yes,no,may,95.0,1.0,327.0,9.0,other,no
2326,32.0,secondary,no,55.0,yes,no,may,546.0,9.0,-1.0,0.0,unknown,no
2327,41.0,secondary,no,8238.0,yes,yes,may,124.0,4.0,-1.0,0.0,unknown,no
2328,25.0,secondary,no,913.0,yes,no,jul,113.0,4.0,-1.0,0.0,unknown,no
2329,38.0,secondary,no,595.0,yes,no,may,245.0,3.0,-1.0,0.0,unknown,no
2330,26.0,secondary,no,7.0,yes,no,jul,188.0,2.0,-1.0,0.0,unknown,no
2331,37.0,tertiary,no,1661.0,no,no,aug,199.0,5.0,-1.0,0.0,unknown,no
2332,30.0,tertiary,no,102.0,yes,no,apr,470.0,7.0,426.0,3.0,other,yes
2333,36.0,secondary,no,338.0,no,no,may,90.0,1.0,-1.0,0.0,unknown,no
2334,33.0,secondary,no,3132.0,yes,no,may,350.0,5.0,-1.0,0.0,unknown,no
2335,33.0,tertiary,no,490.0,yes,no,may,31.0,1.0,363.0,2.0,failure,no
2336,35.0,tertiary,no,2682.0,yes,no,jul,156.0,1.0,-1.0,0.0,unknown,no
2337,24.0,tertiary,no,0.0,yes,no,may,299.0,1.0,-1.0,0.0,unknown,no
2338,29.0,secondary,no,596.0,no,no,jan,510.0,2.0,-1.0,0.0,unknown,no
2339,54.0,secondary,no,2059.0,yes,no,aug,177.0,4.0,-1.0,0.0,unknown,no
2340,27.0,secondary,no,132.0,no,no,oct,123.0,2.0,-1.0,0.0,unknown,no
2341,34.0,secondary,no,0.0,no,no,feb,270.0,1.0,-1.0,0.0,unknown,no
2342,39.0,primary,no,385.0,yes,no,may,225.0,4.0,-1.0,0.0,unknown,no
2343,38.0,tertiary,no,223.0,no,no,jan,63.0,1.0,-1.0,0.0,unknown,no
2344,37.0,tertiary,no,0.0,yes,no,jun,247.0,13.0,-1.0,0.0,unknown,no
2345,26.0,secondary,no,512.0,yes,yes,jan,206.0,5.0,239.0,3.0,failure,no
2346,36.0,tertiary,no,1169.0,yes,no,may,168.0,2.0,-1.0,0.0,unknown,no
2347,35.0,tertiary,no,71.0,yes,no,may,836.0,12.0,-1.0,0.0,unknown,no
2348,30.0,tertiary,no,940.0,no,no,aug,131.0,2.0,-1.0,0.0,unknown,no
2349,25.0,secondary,no,-80.0,yes,yes,jun,89.0,1.0,-1.0,0.0,unknown,no
2350,34.0,secondary,no,0.0,yes,no,aug,116.0,4.0,-1.0,0.0,unknown,no
2351,52.0,unknown,no,1317.0,no,no,jun,58.0,1.0,-1.0,0.0,unknown,no
2352,39.0,secondary,no,179.0,no,no,sep,36.0,1.0,-1.0,0.0,unknown,no
2353,34.0,secondary,no,1007.0,yes,no,jul,240.0,2.0,-1.0,0.0,unknown,no
2354,34.0,secondary,no,0.0,no,no,aug,132.0,4.0,-1.0,0.0,unknown,no
2355,30.0,secondary,no,1286.0,yes,yes,jul,544.0,1.0,-1.0,0.0,unknown,no
2356,33.0,secondary,no,,yes,yes,may,266.0,1.0,-1.0,0.0,unknown,no
2357,30.0,secondary,no,4.0,no,no,feb,443.0,2.0,-1.0,0.0,unknown,no
2358,51.0,primary,no,0.0,yes,no,jul,324.0,1.0,-1.0,0.0,unknown,no
2359,36.0,secondary,no,417.0,yes,no,feb,15.0,10.0,207.0,3.0,failure,no
2360,48.0,primary,no,1678.0,no,no,jan,263.0,2.0,-1.0,0.0,unknown,no
2361,37.0,secondary,no,532.0,yes,no,jun,199.0,1.0,-1.0,0.0,unknown,no
2362,58.0,secondary,no,407.0,yes,no,jul,145.0,2.0,-1.0,0.0,unknown,no
2363,56.0,tertiary,no,659.0,no,yes,jun,56.0,1.0,-1.0,0.0,unknown,no
2364,34.0,secondary,no,393.0,yes,no,may,11.0,9.0,-1.0,0.0,unknown,no
2365,33.0,secondary,no,661.0,yes,no,nov,411.0,1.0,173.0,2.0,other,no
2366,26.0,secondary,no,0.0,no,no,jul,165.0,23.0,-1.0,0.0,unknown,no
2367,40.0,unknown,no,838.0,yes,no,may,619.0,3.0,-1.0,0.0,unknown,no
2368,35.0,secondary,no,195.0,yes,no,apr,203.0,1.0,-1.0,0.0,unknown,no
2369,45.0,secondary,no,68.0,yes,no,may,254.0,1.0,-1.0,0.0,unknown,no
2370,37.0,secondary,no,-242.0,yes,no,aug,1149.0,6.0,-1.0,0.0,unknown,yes
2371,35.0,tertiary,no,321.0,yes,no,may,189.0,1.0,-1.0,0.0,unknown,no
2372,43.0,secondary,no,3403.0,yes,no,nov,707.0,2.0,97.0,2.0,success,yes
2373,28.0,secondary,no,8.0,yes,no,may,196.0,1.0,-1.0,0.0,unknown,no
2374,32.0,secondary,no,739.0,yes,no,may,171.0,1.0,-1.0,0.0,unknown,no
2375,26.0,secondary,no,622.0,no,no,jan,1451.0,2.0,-1.0,0.0,unknown,yes
2376,35.0,secondary,no,152.0,yes,no,jun,563.0,1.0,-1.0,0.0,unknown,yes
2377,35.0,secondary,no,2.0,no,no,aug,239.0,4.0,-1.0,0.0,unknown,no
2378,39.0,secondary,no,1439.0,yes,no,jul,73.0,6.0,-1.0,0.0,unknown,no
2379,42.0,secondary,no,1491.0,yes,no,may,203.0,2.0,334.0,2.0,failure,no
2380,32.0,secondary,no,6402.0,yes,no,may,158.0,1.0,167.0,1.0,success,no
2381,30.0,secondary,no,1210.0,no,no,jul,100.0,4.0,-1.0,0.0,unknown,no
2382,26.0,tertiary,no,122.0,no,yes,jul,160.0,1.0,-1.0,0.0,unknown,no
2383,30.0,secondary,no,0.0,yes,no,nov,661.0,1.0,-1.0,0.0,unknown,no
2384,32.0,tertiary,no,62.0,yes,no,may,166.0,1.0,-1.0,0.0,unknown,no
2385,47.0,secondary,no,3333.0,yes,yes,jul,114.0,2.0,-1.0,0.0,unknown,no
2386,33.0,tertiary,no,16992.0,yes,no,may,58.0,1.0,-1.0,0.0,unknown,no
2387,57.0,primary,no,23.0,yes,no,jul,25.0,8.0,-1.0,0.0,unknown,no
2388,35.0,secondary,no,0.0,yes,no,may,121.0,2.0,-1.0,0.0,unknown,no
2389,53.0,tertiary,no,6072.0,no,yes,jun,226.0,4.0,-1.0,0.0,unknown,no
2390,24.0,secondary,no,366.0,no,yes,may,234.0,2.0,-1.0,0.0,unknown,no
2391,54.0,tertiary,no,0.0,no,yes,jul,88.0,1.0,-1.0,0.0,unknown,no
2392,31.0,tertiary,no,1343.0,yes,yes,may,85.0,1.0,-1.0,0.0,unknown,no
2393,41.0,secondary,no,2105.0,yes,no,nov,134.0,1.0,-1.0,0.0,unknown,no
2394,44.0,secondary,no,2319.0,no,no,aug,251.0,3.0,-1.0,0.0,unknown,no
2395,35.0,secondary,no,35.0,yes,no,may,152.0,1.0,-1.0,0.0,unknown,no
2396,30.0,tertiary,no,877.0,no,no,aug,202.0,1.0,83.0,5.0,failure,no
2397,43.0,primary,no,30.0,yes,no,may,379.0,17.0,-1.0,0.0,unknown,no
2398,51.0,secondary,yes,-2082.0,no,yes,jul,123.0,6.0,-1.0,0.0,unknown,no
2399,60.0,secondary,no,89.0,no,no,apr,156.0,2.0,-1.0,0.0,unknown,no
2400,43.0,secondary,no,104.0,no,no,jun,332.0,1.0,-1.0,0.0,unknown,no
2401,31.0,tertiary,no,1750.0,yes,no,may,90.0,3.0,-1.0,0.0,unknown,no
2402,56.0,primary,no,772.0,yes,no,nov,291.0,1.0,-1.0,0.0,unknown,no
2403,42.0,secondary,no,1048.0,yes,no,feb,23.0,2.0,-1.0,0.0,unknown,no
2404,52.0,primary,no,592.0,no,no,jul,122.0,2.0,-1.0,0.0,unknown,no
2405,40.0,secondary,no,0.0,yes,yes,jul,105.0,2.0,172.0,1.0,failure,no
2406,36.0,secondary,no,3064.0,yes,no,may,1143.0,4.0,-1.0,0.0,unknown,no
2407,40.0,primary,no,33.0,no,no,may,70.0,3.0,-1.0,0.0,unknown,no
2408,46.0,secondary,no,0.0,yes,no,may,264.0,2.0,-1.0,0.0,unknown,no
2409,32.0,secondary,no,1649.0,no,no,may,204.0,2.0,-1.0,0.0,unknown,no
2410,31.0,tertiary,no,287.0,yes,no,nov,182.0,1.0,-1.0,0.0,unknown,no
2411,41.0,secondary,no,0.0,yes,no,nov,386.0,2.0,-1.0,0.0,unknown,no
2412,58.0,primary,no,419.0,no,yes,jun,295.0,3.0,-1.0,0.0,unknown,no
2413,36.0,secondary,no,257.0,yes,no,may,86.0,2.0,-1.0,0.0,unknown,no
2414,52.0,secondary,no,118.0,no,no,aug,16.0,20.0,-1.0,0.0,unknown,no
2415,42.0,tertiary,no,251.0,no,no,aug,413.0,2.0,-1.0,0.0,unknown,no
2416,32.0,tertiary,no,1731.0,yes,yes,may,323.0,3.0,-1.0,0.0,unknown,no
2417,62.0,tertiary,no,0.0,no,no,oct,78.0,3.0,-1.0,0.0,unknown,no
2418,31.0,tertiary,no,23.0,no,no,aug,121.0,3.0,-1.0,0.0,unknown,no
2419,41.0,secondary,yes,-386.0,no,yes,nov,477.0,1.0,-1.0,0.0,unknown,yes
2420,34.0,tertiary,no,5498.0,no,no,nov,265.0,1.0,-1.0,0.0,unknown,no
2421,44.0,tertiary,no,5063.0,no,no,oct,418.0,2.0,-1.0,0.0,unknown,yes
2422,42.0,primary,no,7041.0,yes,no,jul,386.0,4.0,-1.0,0.0,unknown,no
2423,37.0,secondary,no,654.0,no,no,may,594.0,2.0,-1.0,0.0,unknown,no
2424,47.0,tertiary,no,1890.0,no,no,jul,161.0,1.0,-1.0,0.0,unknown,no
2425,32.0,secondary,no,2400.0,yes,yes,feb,450.0,3.0,-1.0,0.0,unknown,no
2426,46.0,secondary,no,519.0,yes,no,aug,217.0,6.0,-1.0,0.0,unknown,no
2427,39.0,tertiary,no,1190.0,no,no,aug,136.0,1.0,-1.0,0.0,unknown,no
2428,28.0,secondary,no,229.0,yes,no,may,322.0,1.0,-1.0,0.0,unknown,no
2429,26.0,secondary,no,203.0,no,no,nov,104.0,1.0,196.0,1.0,failure,no
2430,52.0,secondary,no,1818.0,no,yes,nov,189.0,2.0,111.0,4.0,failure,no
2431,42.0,secondary,no,1289.0,no,no,jul,250.0,4.0,415.0,2.0,failure,yes
2432,33.0,tertiary,no,39.0,no,no,aug,123.0,5.0,-1.0,0.0,unknown,no
2433,73.0,primary,no,796.0,no,no,oct,427.0,1.0,182.0,2.0,failure,yes
2434,35.0,secondary,no,57.0,no,yes,jul,632.0,2.0,-1.0,0.0,unknown,no
2435,40.0,tertiary,no,1548.0,yes,no,apr,101.0,3.0,-1.0,0.0,unknown,no
2436,51.0,secondary,no,117.0,no,no,aug,467.0,2.0,88.0,4.0,other,yes
2437,37.0,secondary,no,0.0,yes,no,apr,640.0,2.0,-1.0,0.0,unknown,no
2438,39.0,tertiary,no,691.0,yes,yes,apr,517.0,1.0,255.0,1.0,failure,no
2439,28.0,secondary,no,64.0,yes,no,may,160.0,3.0,-1.0,0.0,unknown,no
2440,49.0,tertiary,no,0.0,yes,no,jun,177.0,3.0,-1.0,0.0,unknown,no
2441,36.0,secondary,no,957.0,yes,no,may,206.0,1.0,-1.0,0.0,unknown,no
2442,45.0,secondary,no,118.0,yes,no,may,208.0,2.0,-1.0,0.0,unknown,no
2443,29.0,tertiary,no,218.0,yes,no,apr,169.0,1.0,-1.0,0.0,unknown,no
